BookingID,CustomerID,FirstName,LastName,Age,Gender,Email,Phone,Airline,FlightNo,DepartureCity,ArrivalCity,BookingDate,FlightDate,SeatClass,Passengers,Fare,PaymentMethod,BookingStatus
BKG101529,CUST13457,Name2837,Surname427,68,Female,user1529@example.com,9748975104,SpiceJet,6E738,Kolkata,Bengaluru,07-03-2026,04-05-2026,Economy,3,3536,Net Banking,Confirmed
BKG101530,CUST14510,Name1808,Surname41,23,Female,user1530@example.com,9765422025,Vistara,6.00E+276,Goa,Delhi,15-12-2025,22-12-2025,Premium Economy,2,19264,UPI,Confirmed
BKG101531,CUST12185,Name1095,Surname160,67,Female,user1531@example.com,9280622991,Air India,SG453,Hyderabad,Kolkata,13-08-2025,11-09-2025,Premium Economy,3,12581,Credit Card,Completed
BKG101532,CUST10089,Name678,Surname736,73,Female,user1532@example.com,9929691979,Vistara,SG863,Pune,Hyderabad,19-09-2025,18-10-2025,Economy,4,21186,Credit Card,Cancelled
BKG101533,CUST14225,Name1778,Surname1504,63,Female,user1533@example.com,9167881179,IndiGo,AI709,Chennai,Bengaluru,24-04-2026,06-05-2026,Premium Economy,2,8983,Debit Card,Completed
BKG101534,CUST13202,Name2975,Surname571,33,Female,user1534@example.com,9937765446,Vistara,AI955,Kolkata,Bengaluru,02-10-2025,14-10-2025,Economy,5,5494,Credit Card,Cancelled
BKG101535,CUST14004,Name2653,Surname1301,44,Male,user1535@example.com,9415250617,Air India,QP617,Mumbai,Bengaluru,14-03-2026,18-03-2026,Business,3,12485,Debit Card,Confirmed
BKG101536,CUST10675,Name2221,Surname1542,46,Female,user1536@example.com,9546287679,SpiceJet,QP969,Goa,Chennai,10-02-2026,29-03-2026,Premium Economy,2,14793,Net Banking,Confirmed
BKG101537,CUST12433,Name2843,Surname179,51,Female,user1537@example.com,9976684882,Vistara,AI161,Pune,Hyderabad,10-03-2025,03-04-2025,Economy,4,24098,Net Banking,Completed
BKG101538,CUST12524,Name1371,Surname84,62,Female,user1538@example.com,9797730402,Vistara,QP120,Delhi,Kolkata,23-04-2025,24-04-2025,Premium Economy,2,19441,Debit Card,Cancelled
BKG101539,CUST11867,Name2892,Surname508,46,Female,user1539@example.com,9556131728,Vistara,6E316,Pune,Chennai,12-12-2025,08-02-2026,Economy,4,3696,Net Banking,Completed
BKG101540,CUST13859,Name2871,Surname1621,74,Male,user1540@example.com,9688403692,Air India,6E852,Goa,Kolkata,05-08-2025,07-08-2025,Economy,4,15756,Net Banking,Cancelled
BKG101541,CUST14194,Name1852,Surname1041,59,Female,user1541@example.com,9453365025,Air India,SG792,Hyderabad,Goa,25-03-2025,04-05-2025,Business,1,3029,Net Banking,Cancelled
BKG101542,CUST11386,Name2853,Surname1055,62,Female,user1542@example.com,9529287287,IndiGo,SG917,Bengaluru,Kolkata,01-03-2026,15-03-2026,Business,3,12483,UPI,Completed
BKG101543,CUST13731,Name241,Surname538,59,Female,user1543@example.com,9921406308,IndiGo,QP799,Hyderabad,Kolkata,22-05-2025,31-05-2025,Business,4,6364,UPI,Cancelled
BKG101544,CUST10572,Name1648,Surname1563,28,Male,user1544@example.com,9609561969,Air India,6E885,Pune,Mumbai,11-07-2025,03-09-2025,Business,5,4505,UPI,Completed
BKG101545,CUST13430,Name2878,Surname662,74,Male,user1545@example.com,9929589050,Air India,QP192,Delhi,Hyderabad,03-05-2025,08-06-2025,Premium Economy,1,7543,Net Banking,Cancelled
BKG101546,CUST11293,Name124,Surname423,63,Male,user1546@example.com,9193520806,Air India,SG409,Hyderabad,Mumbai,19-02-2026,29-03-2026,Business,5,12066,UPI,Confirmed
BKG101547,CUST13684,Name110,Surname780,56,Male,user1547@example.com,9168192701,Vistara,SG939,Hyderabad,Delhi,03-08-2026,12-09-2026,Business,4,16214,Credit Card,Confirmed
BKG101548,CUST11901,Name2300,Surname1869,50,Female,user1548@example.com,9807261875,Air India,AI814,Kolkata,Delhi,28-06-2026,09-07-2026,Economy,1,11398,Net Banking,Completed
BKG101549,CUST13166,Name2597,Surname772,59,Female,user1549@example.com,9812238383,Air India,AI451,Mumbai,Hyderabad,28-04-2026,31-05-2026,Business,5,2682,UPI,Confirmed
BKG101550,CUST11163,Name2679,Surname1047,23,Female,user1550@example.com,9101581303,Air India,QP893,Pune,Kolkata,16-09-2025,12-11-2025,Economy,1,21535,Net Banking,Confirmed
BKG101551,CUST10393,Name834,Surname64,50,Male,user1551@example.com,9655748779,IndiGo,QP263,Delhi,Hyderabad,02-11-2025,05-11-2025,Premium Economy,2,17123,Credit Card,Completed
BKG101552,CUST12451,Name2157,Surname669,66,Male,user1552@example.com,9809220826,IndiGo,QP250,Pune,Hyderabad,28-06-2025,09-08-2025,Business,5,12198,Debit Card,Completed
BKG101553,CUST10728,Name309,Surname859,52,Male,user1553@example.com,9554173839,Vistara,AI836,Delhi,Pune,24-04-2026,04-06-2026,Business,4,11531,UPI,Confirmed
BKG101554,CUST14567,Name136,Surname1087,26,Male,user1554@example.com,9357813723,Vistara,AI567,Goa,Bengaluru,06-02-2026,15-02-2026,Economy,2,3009,Net Banking,Confirmed
BKG101555,CUST14874,Name1563,Surname1291,59,Male,user1555@example.com,9789261750,SpiceJet,SG634,Hyderabad,Delhi,03-10-2025,17-10-2025,Business,4,13184,UPI,Confirmed
BKG101556,CUST11169,Name1222,Surname333,60,Female,user1556@example.com,9330800403,Akasa Air,AI699,Delhi,Chennai,30-10-2025,21-12-2025,Economy,2,24189,Credit Card,Cancelled
BKG101557,CUST12182,Name2335,Surname925,43,Male,user1557@example.com,9368355557,Vistara,QP764,Kolkata,Mumbai,10-01-2025,22-01-2025,Premium Economy,1,20565,Credit Card,Cancelled
BKG101558,CUST10345,Name1442,Surname727,32,Female,user1558@example.com,9374708456,Vistara,AI816,Bengaluru,Hyderabad,22-11-2025,01-12-2025,Business,4,12603,Debit Card,Cancelled
BKG101559,CUST14179,Name2240,Surname301,25,Female,user1559@example.com,9869711410,Vistara,QP610,Chennai,Delhi,14-02-2026,08-04-2026,Economy,5,11412,Debit Card,Cancelled
BKG101560,CUST11891,Name1753,Surname79,42,Female,user1560@example.com,9966291876,Akasa Air,QP390,Pune,Bengaluru,05-06-2025,18-06-2025,Business,1,6667,Credit Card,Cancelled
BKG101561,CUST11427,Name553,Surname1533,21,Female,user1561@example.com,9299710882,Vistara,QP288,Hyderabad,Kolkata,12-05-2026,10-07-2026,Economy,4,24342,Credit Card,Confirmed
BKG101562,CUST14663,Name2390,Surname836,29,Male,user1562@example.com,9470175314,Akasa Air,6E702,Pune,Bengaluru,12-02-2026,17-02-2026,Business,5,17367,Credit Card,Confirmed
BKG101563,CUST13276,Name2278,Surname1055,47,Female,user1563@example.com,9584192935,Vistara,6E481,Kolkata,Goa,21-07-2026,07-09-2026,Premium Economy,1,18145,Debit Card,Confirmed
BKG101564,CUST14287,Name1031,Surname1834,56,Male,user1564@example.com,9202698732,SpiceJet,6E717,Bengaluru,Delhi,22-06-2026,04-07-2026,Business,2,4100,UPI,Confirmed
BKG101565,CUST10545,Name1187,Surname610,21,Female,user1565@example.com,9528311491,Air India,AI911,Delhi,Hyderabad,11-01-2025,13-01-2025,Premium Economy,2,2644,UPI,Cancelled
BKG101566,CUST11673,Name2116,Surname1663,54,Female,user1566@example.com,9445097579,Air India,QP235,Mumbai,Delhi,04-11-2025,12-11-2025,Economy,5,3046,Net Banking,Completed
BKG101567,CUST11110,Name1216,Surname1861,18,Female,user1567@example.com,9766884646,Air India,AI631,Kolkata,Goa,28-01-2026,17-02-2026,Economy,2,7735,Debit Card,Confirmed
BKG101568,CUST14986,Name420,Surname1275,34,Female,user1568@example.com,9234327630,Vistara,AI764,Chennai,Kolkata,12-05-2026,09-06-2026,Premium Economy,4,16528,Credit Card,Confirmed
BKG101569,CUST10023,Name1838,Surname1261,44,Female,user1569@example.com,9207915391,Vistara,QP685,Mumbai,Hyderabad,09-01-2026,25-01-2026,Premium Economy,4,23076,Credit Card,Completed
BKG101570,CUST12518,Name2011,Surname528,25,Male,user1570@example.com,9441436663,Air India,AI772,Hyderabad,Goa,07-01-2025,27-01-2025,Economy,4,10623,Debit Card,Cancelled
BKG101571,CUST14063,Name805,Surname1316,28,Male,user1571@example.com,9632929258,SpiceJet,AI331,Mumbai,Chennai,23-02-2025,27-03-2025,Premium Economy,1,18562,Credit Card,Confirmed
BKG101572,CUST14783,Name2448,Surname1480,22,Male,user1572@example.com,9653660379,Akasa Air,6E315,Delhi,Pune,08-12-2025,31-01-2026,Premium Economy,1,22882,Credit Card,Cancelled
BKG101573,CUST12254,Name1838,Surname587,53,Male,user1573@example.com,9937229493,SpiceJet,QP541,Delhi,Goa,28-10-2025,22-12-2025,Economy,4,12674,Net Banking,Confirmed
BKG101574,CUST13854,Name1694,Surname659,22,Male,user1574@example.com,9944420203,Akasa Air,AI804,Bengaluru,Delhi,09-03-2025,08-05-2025,Business,3,2668,UPI,Cancelled
BKG101575,CUST14859,Name1422,Surname161,35,Female,user1575@example.com,9511808619,Air India,SG137,Bengaluru,Pune,20-06-2025,15-08-2025,Business,1,20136,Debit Card,Completed
BKG101576,CUST10782,Name1315,Surname1834,71,Female,user1576@example.com,9379787093,SpiceJet,QP785,Chennai,Bengaluru,21-12-2025,25-01-2026,Premium Economy,2,5090,UPI,Cancelled
BKG101577,CUST10023,Name208,Surname584,18,Male,user1577@example.com,9989997332,IndiGo,SG426,Chennai,Pune,19-05-2026,11-07-2026,Premium Economy,1,17992,Debit Card,Confirmed
BKG101578,CUST10668,Name2211,Surname50,61,Male,user1578@example.com,9731968306,Akasa Air,QP887,Bengaluru,Kolkata,14-07-2026,24-07-2026,Economy,1,8339,Credit Card,Completed
BKG101579,CUST12284,Name2574,Surname1991,62,Male,user1579@example.com,9808746345,Akasa Air,AI255,Kolkata,Goa,12-07-2026,17-08-2026,Premium Economy,3,15585,Credit Card,Completed
BKG101580,CUST14918,Name847,Surname1776,31,Male,user1580@example.com,9467805751,Akasa Air,6.00E+304,Kolkata,Chennai,27-01-2026,15-02-2026,Economy,2,16830,Net Banking,Cancelled
BKG101581,CUST10438,Name1770,Surname999,20,Female,user1581@example.com,9145698578,Vistara,6.00E+142,Hyderabad,Goa,22-01-2025,24-02-2025,Business,1,19120,UPI,Completed
BKG101582,CUST11636,Name2789,Surname1754,27,Female,user1582@example.com,9506488935,IndiGo,AI443,Hyderabad,Goa,16-08-2025,22-08-2025,Business,3,5510,Debit Card,Completed
BKG101583,CUST11975,Name764,Surname1348,25,Male,user1583@example.com,9737802212,Akasa Air,AI402,Chennai,Bengaluru,16-06-2025,07-08-2025,Premium Economy,2,15585,Credit Card,Confirmed
BKG101584,CUST13900,Name1956,Surname1950,35,Female,user1584@example.com,9863610970,SpiceJet,SG591,Kolkata,Mumbai,27-04-2026,10-06-2026,Business,1,2729,Credit Card,Completed
BKG101585,CUST12370,Name1600,Surname1528,22,Female,user1585@example.com,9882966815,Air India,SG531,Bengaluru,Chennai,31-03-2026,19-05-2026,Premium Economy,4,4581,Net Banking,Confirmed
BKG101586,CUST13080,Name12,Surname745,32,Male,user1586@example.com,9248034524,Akasa Air,AI857,Pune,Mumbai,12-09-2025,03-10-2025,Business,3,21381,UPI,Confirmed
BKG101587,CUST10049,Name886,Surname1858,42,Female,user1587@example.com,9151989168,SpiceJet,AI502,Kolkata,Bengaluru,23-07-2026,20-09-2026,Economy,1,17193,Net Banking,Cancelled
BKG101588,CUST11059,Name2994,Surname1088,74,Male,user1588@example.com,9794688785,Akasa Air,SG957,Bengaluru,Hyderabad,09-01-2025,02-02-2025,Economy,5,3942,UPI,Confirmed
BKG101589,CUST11351,Name241,Surname1650,65,Male,user1589@example.com,9786222540,IndiGo,6E473,Bengaluru,Kolkata,14-02-2025,24-03-2025,Economy,1,6375,Debit Card,Cancelled
BKG101590,CUST13040,Name2329,Surname958,62,Female,user1590@example.com,9348319133,IndiGo,6E501,Delhi,Pune,24-07-2025,12-09-2025,Economy,1,17575,Net Banking,Confirmed
BKG101591,CUST12419,Name2710,Surname659,34,Female,user1591@example.com,9776633973,Vistara,6.00E+144,Delhi,Goa,20-04-2026,13-05-2026,Premium Economy,3,18654,Debit Card,Completed
BKG101592,CUST11019,Name2284,Surname34,58,Male,user1592@example.com,9871339903,Vistara,QP456,Hyderabad,Delhi,19-08-2025,21-09-2025,Business,3,5467,Credit Card,Cancelled
BKG101593,CUST11286,Name688,Surname1223,68,Female,user1593@example.com,9260425685,IndiGo,QP731,Hyderabad,Goa,05-12-2025,31-12-2025,Premium Economy,1,15808,Debit Card,Completed
BKG101594,CUST10841,Name1721,Surname1722,26,Female,user1594@example.com,9681711199,Akasa Air,AI558,Pune,Bengaluru,13-01-2025,29-01-2025,Economy,3,15882,Net Banking,Completed
BKG101595,CUST10132,Name537,Surname403,40,Male,user1595@example.com,9492959953,Vistara,SG127,Delhi,Goa,08-03-2026,05-05-2026,Economy,3,15807,Credit Card,Completed
BKG101596,CUST10739,Name1734,Surname1018,69,Male,user1596@example.com,9439338270,Akasa Air,AI455,Chennai,Mumbai,28-03-2026,12-04-2026,Business,4,24762,UPI,Cancelled
BKG101597,CUST11714,Name1005,Surname1210,38,Female,user1597@example.com,9574956419,Vistara,SG157,Delhi,Mumbai,19-09-2025,09-10-2025,Business,4,4959,Debit Card,Completed
BKG101598,CUST13831,Name2391,Surname112,38,Female,user1598@example.com,9232186465,Vistara,AI876,Kolkata,Mumbai,10-04-2025,24-05-2025,Business,5,12981,Net Banking,Cancelled
BKG101599,CUST13520,Name1353,Surname796,74,Male,user1599@example.com,9694561966,Air India,6E430,Hyderabad,Goa,19-02-2026,29-03-2026,Business,5,9538,Net Banking,Cancelled
BKG101600,CUST13840,Name202,Surname1582,29,Male,user1600@example.com,9901110220,Akasa Air,QP920,Goa,Bengaluru,15-07-2026,16-07-2026,Business,1,14763,Debit Card,Confirmed
BKG101601,CUST11344,Name105,Surname1236,41,Female,user1601@example.com,9624918996,Air India,6.00E+294,Chennai,Goa,13-04-2025,20-05-2025,Economy,5,8582,Net Banking,Confirmed
BKG101602,CUST12369,Name1062,Surname82,29,Male,user1602@example.com,9445916685,Air India,6E935,Delhi,Mumbai,03-08-2026,28-09-2026,Premium Economy,4,15766,Net Banking,Completed
BKG101603,CUST11940,Name2548,Surname1911,63,Male,user1603@example.com,9340340331,Vistara,SG767,Delhi,Bengaluru,19-06-2025,18-07-2025,Economy,1,18012,Credit Card,Confirmed
BKG101604,CUST10002,Name268,Surname867,57,Male,user1604@example.com,9344762874,Air India,SG400,Delhi,Chennai,13-08-2026,20-08-2026,Economy,2,10736,Debit Card,Cancelled
BKG101605,CUST10075,Name2756,Surname990,39,Female,user1605@example.com,9190305664,SpiceJet,SG806,Mumbai,Kolkata,22-06-2026,02-07-2026,Premium Economy,2,22426,Net Banking,Confirmed
BKG101606,CUST10569,Name827,Surname1129,32,Male,user1606@example.com,9131626483,IndiGo,QP907,Goa,Delhi,23-03-2026,29-04-2026,Premium Economy,2,22467,Credit Card,Completed
BKG101607,CUST11051,Name2019,Surname921,47,Female,user1607@example.com,9334445010,Air India,AI524,Delhi,Mumbai,19-03-2026,29-04-2026,Business,5,7433,UPI,Cancelled
BKG101608,CUST10029,Name850,Surname1144,41,Male,user1608@example.com,9355593722,Akasa Air,AI443,Pune,Delhi,05-05-2026,07-05-2026,Business,3,17014,Credit Card,Completed
BKG101609,CUST13875,Name2901,Surname610,64,Male,user1609@example.com,9242030724,Akasa Air,SG118,Hyderabad,Mumbai,22-10-2025,28-10-2025,Business,4,3731,Net Banking,Cancelled
BKG101610,CUST13042,Name2332,Surname1897,18,Female,user1610@example.com,9991642144,Air India,AI962,Delhi,Hyderabad,10-04-2026,07-05-2026,Economy,2,7012,Net Banking,Confirmed
BKG101611,CUST13373,Name2986,Surname146,36,Female,user1611@example.com,9386974459,SpiceJet,QP761,Kolkata,Pune,18-02-2026,16-04-2026,Business,2,11097,UPI,Completed
BKG101612,CUST14705,Name2219,Surname1451,35,Male,user1612@example.com,9376689804,Vistara,QP135,Bengaluru,Kolkata,08-08-2026,21-09-2026,Business,5,18372,Debit Card,Cancelled
BKG101613,CUST11701,Name586,Surname1687,44,Female,user1613@example.com,9418470593,Air India,6.00E+234,Chennai,Goa,16-10-2025,24-11-2025,Business,2,24187,Debit Card,Cancelled
BKG101614,CUST14799,Name2884,Surname1914,74,Male,user1614@example.com,9809241789,IndiGo,SG730,Mumbai,Delhi,14-04-2025,25-04-2025,Premium Economy,5,20458,Debit Card,Confirmed
BKG101615,CUST11495,Name2806,Surname923,45,Male,user1615@example.com,9247608004,Air India,SG609,Hyderabad,Chennai,05-01-2025,19-02-2025,Premium Economy,2,4899,Credit Card,Cancelled
BKG101616,CUST14028,Name264,Surname1736,50,Male,user1616@example.com,9238263447,Air India,QP638,Pune,Kolkata,18-04-2026,05-06-2026,Business,5,19015,Net Banking,Confirmed
BKG101617,CUST10553,Name1589,Surname1070,21,Female,user1617@example.com,9848965482,IndiGo,6E814,Kolkata,Pune,14-07-2026,07-09-2026,Business,3,12006,Debit Card,Cancelled
BKG101618,CUST12221,Name1604,Surname51,66,Female,user1618@example.com,9653314082,Akasa Air,QP738,Hyderabad,Bengaluru,12-08-2026,20-09-2026,Premium Economy,5,20079,Net Banking,Confirmed
BKG101619,CUST13236,Name489,Surname104,71,Male,user1619@example.com,9716252737,Air India,QP185,Bengaluru,Chennai,01-04-2026,11-04-2026,Premium Economy,4,9097,Credit Card,Confirmed
BKG101620,CUST13684,Name2804,Surname1038,44,Female,user1620@example.com,9454918890,Akasa Air,QP430,Mumbai,Hyderabad,27-11-2025,20-12-2025,Premium Economy,3,12941,Net Banking,Cancelled
BKG101621,CUST12250,Name24,Surname15,21,Female,user1621@example.com,9662399011,Akasa Air,SG633,Mumbai,Delhi,18-09-2025,19-10-2025,Premium Economy,5,16621,Credit Card,Cancelled
BKG101622,CUST12891,Name1046,Surname666,24,Male,user1622@example.com,9288039131,SpiceJet,SG366,Chennai,Bengaluru,15-03-2025,11-04-2025,Economy,5,15037,Net Banking,Cancelled
BKG101623,CUST13331,Name2189,Surname873,19,Male,user1623@example.com,9998182240,SpiceJet,QP988,Chennai,Delhi,26-07-2025,08-08-2025,Economy,1,19843,Net Banking,Confirmed
BKG101624,CUST12444,Name1097,Surname316,31,Female,user1624@example.com,9165243920,Air India,AI916,Bengaluru,Hyderabad,18-07-2025,21-07-2025,Business,3,22888,UPI,Completed
BKG101625,CUST11742,Name1103,Surname1369,55,Male,user1625@example.com,9726938297,Akasa Air,AI943,Bengaluru,Chennai,12-10-2025,29-11-2025,Business,4,4766,Net Banking,Completed
BKG101626,CUST14549,Name1101,Surname225,31,Female,user1626@example.com,9517943910,Vistara,SG639,Goa,Mumbai,07-10-2025,29-10-2025,Economy,3,7508,Debit Card,Confirmed
BKG101627,CUST14032,Name1226,Surname1044,18,Female,user1627@example.com,9635008358,Air India,SG793,Goa,Mumbai,29-12-2025,16-02-2026,Economy,3,14874,UPI,Confirmed
BKG101628,CUST12056,Name1108,Surname302,59,Male,user1628@example.com,9960529750,Air India,AI462,Pune,Chennai,22-06-2025,07-08-2025,Business,5,22717,Credit Card,Cancelled
BKG101629,CUST12558,Name630,Surname84,32,Male,user1629@example.com,9705076465,Akasa Air,QP582,Hyderabad,Kolkata,18-01-2025,17-02-2025,Premium Economy,5,8765,Net Banking,Cancelled
BKG101630,CUST12530,Name274,Surname1052,75,Female,user1630@example.com,9892221833,SpiceJet,6.00E+306,Kolkata,Hyderabad,10-01-2026,18-01-2026,Economy,5,24005,Credit Card,Completed
BKG101631,CUST14214,Name1133,Surname218,54,Female,user1631@example.com,9270911254,Air India,6.00E+272,Kolkata,Goa,17-06-2026,12-08-2026,Premium Economy,1,15490,Debit Card,Completed
BKG101632,CUST13441,Name1969,Surname600,51,Male,user1632@example.com,9205932122,Akasa Air,6E816,Pune,Kolkata,14-10-2025,25-10-2025,Economy,4,17548,Net Banking,Confirmed
BKG101633,CUST14339,Name370,Surname960,52,Male,user1633@example.com,9416647587,Air India,QP943,Bengaluru,Pune,30-03-2025,23-04-2025,Premium Economy,3,5523,Debit Card,Cancelled
BKG101634,CUST13770,Name2970,Surname296,32,Female,user1634@example.com,9227825866,Akasa Air,AI255,Chennai,Hyderabad,06-06-2025,22-06-2025,Economy,2,6875,Net Banking,Completed
BKG101635,CUST14442,Name2572,Surname1307,46,Male,user1635@example.com,9820586864,Vistara,SG929,Chennai,Mumbai,15-03-2026,05-04-2026,Premium Economy,4,11436,Debit Card,Completed
BKG101636,CUST12572,Name1286,Surname415,55,Male,user1636@example.com,9978903995,Vistara,AI963,Hyderabad,Chennai,01-04-2026,28-04-2026,Premium Economy,2,18766,Net Banking,Completed
BKG101637,CUST14048,Name2468,Surname119,53,Female,user1637@example.com,9496848415,Vistara,QP271,Mumbai,Bengaluru,21-08-2026,26-08-2026,Premium Economy,5,12999,Credit Card,Completed
BKG101638,CUST11683,Name2151,Surname47,73,Male,user1638@example.com,9118139985,Akasa Air,QP181,Hyderabad,Kolkata,09-06-2026,08-07-2026,Economy,2,15968,Net Banking,Completed
BKG101639,CUST14937,Name115,Surname1295,72,Female,user1639@example.com,9892666015,IndiGo,AI258,Mumbai,Delhi,28-04-2025,27-06-2025,Business,5,23196,Net Banking,Completed
BKG101640,CUST14002,Name29,Surname1875,43,Female,user1640@example.com,9868013835,Vistara,AI994,Mumbai,Kolkata,18-05-2025,10-07-2025,Economy,1,3370,Net Banking,Completed
BKG101641,CUST14830,Name2273,Surname295,42,Male,user1641@example.com,9340414769,SpiceJet,QP777,Delhi,Mumbai,08-05-2026,27-06-2026,Premium Economy,5,7308,Net Banking,Confirmed
BKG101642,CUST14021,Name1344,Surname943,50,Female,user1642@example.com,9656804281,Air India,6E446,Bengaluru,Pune,20-11-2025,23-11-2025,Premium Economy,4,16286,UPI,Cancelled
BKG101643,CUST11787,Name411,Surname662,39,Female,user1643@example.com,9778739715,IndiGo,SG550,Goa,Mumbai,14-04-2025,03-06-2025,Business,1,8097,Debit Card,Confirmed
BKG101644,CUST11824,Name2116,Surname561,63,Female,user1644@example.com,9382831675,IndiGo,SG476,Mumbai,Kolkata,05-05-2026,14-06-2026,Business,5,22275,Credit Card,Confirmed
BKG101645,CUST10422,Name2669,Surname1884,62,Male,user1645@example.com,9908036622,Air India,6E763,Mumbai,Bengaluru,07-03-2025,27-03-2025,Premium Economy,1,18339,Credit Card,Cancelled
